metricId;crawlJobId;organizationId;sourceId;dimensions;rawValue;rawLast;avg3d;avg7d;avg15d;avg30d;stddev7d;stddev30d
29;25289;142;305;;3.96;4.02;5.04;5.581428571428572;4.924;25.248214285714287;1.4076873493320128;39.050901037123644
27;25289;142;305;;100;100;100;100;100;100;0;0
31;25289;142;305;;3.96;4.02;5.04;5.581428571428572;4.924;25.248214285714287;1.4076873493320128;39.050901037123644
3;25316;147;323;;3704;3701;3700.3333333333335;2115.8571428571427;1969.1333333333334;2669.2413793103447;1832.3891062584644;1672.9089604673325
21;25316;147;323;;0;;;;;;;
18;25327;181;431;;97.3;97.3;97.24666666666667;97.23142857142857;97.01333333333334;97.04689655172415;0.02799416848895001;0.4975602784364573
19;25327;181;431;;2;2;2;2;2;2;0;0
9;25327;181;431;;0;0;0;0;0;0;0;0
20;25327;181;431;;0;0;0;0;0;0;0;0
8;25327;181;431;;0;0;0;0;0;0;0;0
13;25327;181;431;"{""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";0;2.74;0.9133333333333334;0.39142857142857146;0.18266666666666667;0.11913043478260871;0.9588002707465584;0.5587712687789651
13;25327;181;431;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";0;0;0;0;6.274666666666667;4.092173913043479;0;19.193997013677443
7;25327;181;431;;0;0;0;0;0;0;0;0
3;25327;181;431;;38;38;37.333333333333336;37.142857142857146;36.53333333333333;35.51724137931034;0.3499271061118826;1.192525273502799
5;25327;181;431;;0;0;0;0;0;0;0;0
21;25327;181;431;;0;;;;;;;
14;25327;181;431;;0.00980392156862745;0.010101010101010102;0.010404040404040403;0.010173160173160173;0.007468563182848898;0.005776599177220294;0.00038449964197616825;0.005071252982502423
10;25327;181;431;;0.9901960784313726;0.98989898989899;0.9895959595959596;0.9898268398268398;0.9925314368171511;0.9942234008227797;0.0003844996419761528;0.00507125298250242
11;25327;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";1.095019578933716;1.132937908172607;1.1335819562276204;1.0985691887991769;1.1187970638275146;1.0934160895969556;0.08824898897702653;0.1086884793549964
11;25327;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.183297872543335;1.193105220794678;1.1756590207417805;1.1642649173736572;1.2683801651000977;1.2230333659959876;0.023136195986462556;0.288177248484017
6;25327;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";1.977830410003662;1.884101152420044;1.663324197133382;1.6366854054587228;2.463476022084554;2.493113963500313;0.1709440881072497;1.9808770677211787
6;25327;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.438872098922729;1.618620157241821;1.4278749624888103;1.43697224344526;2.8338471412658692;2.5936416854029116;0.10496961995765776;2.773972091322253
4;25327;181;431;;37;37;36.333333333333336;36.142857142857146;35.733333333333334;35.03448275862069;0.3499271061118826;0.8898957172802717
29;25327;181;431;;49.32;49.32;49.306666666666665;49.30285714285714;49.294666666666664;49.27724137931035;0.006998542122238746;0.021955527420318605
27;25327;181;431;;49.32;49.32;49.306666666666665;49.30285714285714;49.294666666666664;49.27724137931035;0.006998542122238746;0.021955527420318605
31;25327;181;431;;49.32;49.32;49.306666666666665;49.30285714285714;49.294666666666664;49.27724137931035;0.006998542122238746;0.021955527420318605
26;25327;181;431;;0;0;0;0;0;0;0;0
2;25327;181;431;;73;73;71.66666666666667;71.28571428571429;70.46666666666667;69.06896551724138;0.6998542122237652;1.7797914345605435
32;25327;181;431;;49.32;49.32;49.306666666666665;49.30285714285714;49.294666666666664;49.27724137931035;0.006998542122238746;0.021955527420318605
28;25327;181;431;;49.32;49.32;49.306666666666665;49.30285714285714;49.294666666666664;49.27724137931035;0.006998542122238746;0.021955527420318605
30;25327;181;431;;49.32;49.32;49.306666666666665;49.30285714285714;49.294666666666664;49.27724137931035;0.006998542122238746;0.021955527420318605
12;25327;181;431;;0;0;0;0;0;0;0;0
13;25326;181;434;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogasil_com_br""}";0;1.85;0.6166666666666667;0.2642857142857143;0.12333333333333334;0.08043478260869566;0.6473651463069828;0.3772725719857976
14;25326;181;434;;0;0;0;0;0.0007936507936507937;0.0005175983436853001;0;0.002427751428480036
10;25326;181;434;;1;1;1;1;0.9992063492063491;0.9994824016563146;0;0.002427751428480027
11;25326;181;434;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogasil_com_br""}";1.245591163635254;1.206279277801514;1.4253644943237305;1.3559763772147042;1.3017277558644613;1.1791068885637366;0.13808656586906856;0.26779731510703986
6;25326;181;434;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogasil_com_br""}";3.467949390411377;4.429418802261353;7.3211448192596436;9.199250629970006;7.716567881902059;6.515502805295198;5.512889857606674;5.039318929342667
12;25326;181;434;;0;0;0;0;0;0;0;0
18;25330;174;401;;87.5;87.5;95.83333333333333;98.21428571428571;98.33333333333333;98.05;4.374088826398532;3.3366904933295602
19;25330;174;401;;1;1;1;1;1;1;0;0
9;25330;174;401;;0;0;0;0;0;0;0;0
20;25330;174;401;;0;0;0;0;0;0;0;0
8;25330;174;401;;0;0;0;0;0;0;0;0
15;25330;174;401;;0;;;;;;;
7;25330;174;401;;0;0;0;0;0;0;0;0
5;25330;174;401;;0;0;0;0;0;0;0;0
21;25330;174;401;;0;;;;;;;
29;25330;174;401;;100;100;100;100;100;100;0;0
27;25330;174;401;;14.93;13.64;13.996666666666668;13.857142857142858;15.500666666666666;28.389310344827585;0.5050520280331605;21.39579815839364
31;25330;174;401;;100;100;100;100;100;100;0;0
26;25330;174;401;;0;0;0;0;0;0;0;0
32;25330;174;401;;14.93;13.64;13.996666666666668;13.857142857142858;12.922666666666666;26.228620689655173;0.5050520280331605;21.945959289399624
28;25330;174;401;;100;100;100;100;100;100;0;0
30;25330;174;401;;100;100;100;100;100;100;0;0
12;25330;174;401;;0;0;0;0;0;0;0;0
18;25325;181;436;;0;0;0;0;0;0;0;0
19;25325;181;436;;3;3;3;3;2.533333333333333;2.2758620689655173;0;0.44694763437295587
9;25325;181;436;;0;0;0;0;0;0;0;0
20;25325;181;436;;3.7;3.7;3.7000000000000006;3.7;1.9733333333333334;1.0206896551724138;0;1.6537062471799369
8;25325;181;436;;0;0;0;0;0;0;0;0
13;25325;181;436;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_paguemenos_com_br""}";0;0;0;0;0;0;0;0
7;25325;181;436;;0;0;0;0;0;0;0;0
3;25325;181;436;;29;31;30.333333333333332;29.714285714285715;30.2;29.724137931034484;0.8806305718527109;2.3910256308082367
14;25325;181;436;;0;0;0;0;0;0;0;0
10;25325;181;436;;1;1;1;1;1;1;0;0
11;25325;181;436;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_paguemenos_com_br""}";2.11587929725647;2.551363945007324;2.442020813624064;2.3663415568215505;2.4066954135894774;2.444377090619958;0.1624649026348859;0.16179686930211137
6;25325;181;436;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_paguemenos_com_br""}";3.467844247817993;31.46571254730225;12.509815533955894;7.270373344421388;5.910384607315064;5.137310328690902;9.880353548145541;5.919052164284705
13;25324;181;437;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariavenancio_com_br""}";0;0;0;0;0;0;0;0
3;25324;181;437;;27;27;27;28;27.466666666666665;27.275862068965516;2.449489742783178;1.2837593426887093
5;25324;181;437;;0;0;0;0;0;0;0;0
14;25324;181;437;;0;0;0;0;0;0;0;0
10;25324;181;437;;1;1;1;1;1;1;0;0
11;25324;181;437;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariavenancio_com_br""}";2.809266567230225;2.616592168807983;2.665127833684285;2.585829496383667;2.7263146877288817;2.7086666765667142;0.15323259834376113;0.24071920413043366
6;25324;181;437;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariavenancio_com_br""}";3.995060443878174;33.20007705688477;13.869929552078249;8.029766627720425;6.897681188583374;6.126088096981957;10.282821478549941;6.8238647998914885
4;25324;181;437;;27;27;27;27;27;27;0;0
29;25324;181;437;;100;100;100;100;100;100;0;0
27;25324;181;437;;100;100;100;100;100;100;0;0
31;25324;181;437;;100;100;100;100;100;100;0;0
26;25324;181;437;;0;0;0;0;0;0;0;0
2;25324;181;437;;27;27;27;27;27;27;0;0
32;25324;181;437;;100;100;100;100;100;100;0;0
28;25324;181;437;;100;100;100;100;100;100;0;0
30;25324;181;437;;100;100;100;100;100;100;0;0
12;25324;181;437;;0;0;0;0;0;0;0;0
18;25323;181;438;;0;0;0;0;0;0;0;0
19;25323;181;438;;3;3;3;2.4285714285714284;2.2;2.103448275862069;0.4948716593053935;0.3045434781492361
9;25323;181;438;;0;0;0;0;0;0;0;0
20;25323;181;438;;3.23;3.23;3.23;1.3842857142857141;0.646;0.33413793103448275;1.598435459556421;0.9836754344220326
8;25323;181;438;;0;0;0;0;0;0;0;0
15;25323;181;438;;0;;;;;;;
24;25323;181;438;;0;0;0;0;0;0;0;0
23;25323;181;438;;0;0;0;0;0;0;0;0
22;25323;181;438;;0;0;0;0;0;0;0;0
25;25323;181;438;;0;0;0;0;0;0;0;0
16;25323;181;438;;0;0;0;1.7857142857142858;0.8333333333333334;0.78125;4.374088826398532;3.0257682392245444
13;25323;181;438;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariaspacheco_com_br""}";0;0;0;0;0;0;0;0
13;25323;181;438;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariaspacheco_com_br""}";0;2.67;20.643333333333334;8.847142857142858;8.395333333333333;5.247083333333333;20.601570477088607;17.02218074532135
7;25323;181;438;;0;0;0;0;0;0;0;0
3;25323;181;438;;32;31;32.333333333333336;32.857142857142854;31.666666666666668;31.96551724137931;2.4743582965269675;2.894498451232181
5;25323;181;438;;0;0;0;0;0;0;0;0
21;25323;181;438;;0;;;;;;;
14;25323;181;438;;0;0;0;0;0;0;0;0
10;25323;181;438;;1;1;1;1;1;1;0;0
11;25323;181;438;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariaspacheco_com_br""}";1.264886140823364;1.372491359710693;1.275014321009318;1.2363439968654089;1.300032663345337;1.2959248086680537;0.0592094363493158;0.09289776881145916
11;25323;181;438;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariaspacheco_com_br""}";1.941753387451172;2.063967943191528;1.993911902109782;1.981460673468454;1.9627208868662516;1.9557026127974193;0.055200688622262496;0.17350325725792046
6;25323;181;438;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariaspacheco_com_br""}";2.599056482315063;2.518859386444092;1.9904282887776692;1.802657195499965;3.4796525796254474;2.9811420337013574;0.3623886677622571;2.7827922025225162
6;25323;181;438;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariaspacheco_com_br""}";3.353859663009644;31.15959048271179;12.222116788228353;7.296727657318115;6.306181701024373;5.329501092433929;9.758788532263953;5.952452291487386
4;25323;181;438;;31;31;31;31;30.466666666666665;30.24137931034483;0;0.42791978089623645
29;25323;181;438;;100;100;100;100;100;100;0;0
27;25323;181;438;;100;100;100;100;100;100;0;0
31;25323;181;438;;100;100;100;100;100;100;0;0
26;25323;181;438;;0;0;0;0;0;0;0;0
2;25323;181;438;;31;31;31;31;30.466666666666665;30.24137931034483;0;0.42791978089623645
32;25323;181;438;;100;100;100;100;100;100;0;0
28;25323;181;438;;100;100;100;100;100;100;0;0
30;25323;181;438;;100;100;100;100;100;100;0;0
12;25323;181;438;;0;0;0;0;0;0;0;0
18;25331;111;228;;65.96;71.56;69.83;70.54571428571428;68.502;68.74740740740741;2.048803533374381;2.407299997603882
19;25331;111;228;;1;1;1;1;1;1;0;0
9;25331;111;228;;0;0;0;0;0;0;0;0
20;25331;111;228;;100;100;100;100;100;100;0;0
8;25331;111;228;;0;0;0;0;0;0;0;0
15;25331;111;228;;0;;;;;;;
24;25331;111;228;;0;0;0;0;0;0;0;0
23;25331;111;228;;0;0;2.04;1.1214285714285714;0.828;0.8623076923076923;2.1261664265690463;2.2893504414542964
22;25331;111;228;;14.29;10;4.693333333333333;5.545714285714285;3.038;3.6680769230769235;5.554040632452987;5.13369638851651
25;25331;111;228;;0;0;0;0;0.392;0.8961538461538462;0;2.5245792900433877
16;25331;111;228;;92.86;100;81.06666666666666;70.84142857142857;59.400666666666666;60.82;24.59627406659764;28.394299536242237
7;25331;111;228;;0;0;0;0;0;0;0;0
3;25331;111;228;;3382;3436;3379.3333333333335;2401.714285714286;2915.3333333333335;3083.793103448276;1519.3119414755497;845.2760976933797
5;25331;111;228;;0;0;0;0;0;0;0;0
21;25331;111;228;;0;;;;;;;
4;25331;111;228;;1563;1561;1567;1574;1589.4;1553.8620689655172;21.354156504062622;104.88539694481356
29;25331;111;228;;2.23;2.02;1.8366666666666667;1.5042857142857142;1.5246666666666668;1.5514814814814815;0.31354458069249524;0.32941815938277985
27;25331;111;228;;100;100;100;100;100;100;0;0
31;25331;111;228;;2.23;2.02;1.8366666666666667;1.5042857142857142;1.5246666666666668;1.5514814814814815;0.31354458069249524;0.32941815938277985
26;25331;111;228;;0;0;0;0;0;0;0;0
2;25331;111;228;;808;892;868.3333333333334;884.8571428571429;868.7333333333333;848.5555555555555;28.23588684852043;56.74199785862015
32;25331;111;228;;100;100;100;100;100;100;0;0
28;25331;111;228;;100;100;100;100;100;100;0;0
30;25331;111;228;;100;100;100;100;100;100;0;0
12;25331;111;228;;0;0;0;0;0;0;0;0
18;25332;111;230;;86.67;83.33;83.33;86.19000000000001;85.55466666666666;86.09310344827585;2.7782779867084173;1.9727455110498728
19;25332;111;230;;2;2;2;2;2;2;0;0
9;25332;111;230;;0;0;0;0;0;0;0;0
20;25332;111;230;;3.33;3.33;3.33;3.3300000000000005;3.33;3.33;0;0
8;25332;111;230;;0;0;0;0;0;0;0;0
15;25332;111;230;;11;;;;;;;
24;25332;111;230;;0;0;0;0;0;0;0;0
23;25332;111;230;;0;0;0;0;0;0;0;0
22;25332;111;230;;0;0;0;0;0;0;0;0
25;25332;111;230;;0;0;0;0;0;0;0;0
16;25332;111;230;;0;0;0;0;1.1113333333333335;0.5953571428571429;0;3.0935664602328417
7;25332;111;230;;0;0;0;0;0;0;0;0
5;25332;111;230;;0;0;0;0;0;0;0;0
21;25332;111;230;;0;;;;;;;
29;25332;111;230;;100;100;100;100;100;100;0;0
27;25332;111;230;;36.19;35.85;35.53666666666667;34.45857142857143;33.879333333333335;34.04344827586207;1.048542233926002;1.231125853848528
31;25332;111;230;;100;100;100;100;100;100;0;0
26;25332;111;230;;0;0;0;0;0;0;0;0
32;25332;111;230;;32.38;32.08;31.763333333333332;31.487142857142857;31.554;32.15;0.39499418750567084;0.9186271616216046
28;25332;111;230;;100;100;100;100;100;100;0;0
30;25332;111;230;;100;100;100;100;100;100;0;0
12;25332;111;230;;0;0;0;0;0;0;0;0
18;25333;111;229;;71.24;71.77;71.76666666666667;71.78285714285714;71.84333333333333;72.44275862068966;0.21378990258891892;0.9065771038275261
19;25333;111;229;;1;1;1;1;1;1;0;0
9;25333;111;229;;0;0;0;0;0;0;0;0
18;25293;182;440;;100;;;;;;;
20;25333;111;229;;0;0;0;0;0;0;0;0
8;25333;111;229;;0;0;0;0;0;0;0;0
15;25333;111;229;;0;;;;;;;
24;25333;111;229;;0;0;0;0;0;0;0;0
23;25333;111;229;;0;0;0;0;0;0;0;0
22;25333;111;229;;0;0;0;0;0;0;0;0
25;25333;111;229;;0;0;0;0;0;0;0;0
16;25333;111;229;;100;100;100;100;100;100;0;0
7;25333;111;229;;0;0;0;0;0;0;0;0
3;25333;111;229;;535;514;514.6666666666666;520.1428571428571;525.3333333333334;524.2068965517242;7.317856271351827;6.299312005919309
5;25333;111;229;;0;0;0;0;0;0;0;0
21;25333;111;229;;0;;;;;;;
4;25333;111;229;;386;379;381.3333333333333;381.7142857142857;381.2;381.7931034482759;1.8294640678379568;2.917004963111255
29;25333;111;229;;0;0;0;0;0;0;0;0
27;25333;111;229;;0;0;0;0;0;0;0;0
31;25333;111;229;;0;0;0;0;0;0;0;0
26;25333;111;229;;0;0;0;0;0;0;0;0
2;25333;111;229;;275;272;273.6666666666667;274;273.8666666666667;276.48275862068965;1.4142135623730951;4.407053043468268
32;25333;111;229;;0;0;0;0;0;0;0;0
28;25333;111;229;;0;0;0;0;0;0;0;0
30;25333;111;229;;0;0;0;0;0;0;0;0
12;25333;111;229;;0;0;0;0;0;0;0;0
13;25322;181;430;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br""}";9.39;4.13;3.4266666666666663;1.4685714285714284;0.98;0.7;1.7430386322366431;1.3080447058036482
13;25322;181;430;"{""proxy_name"": ""DEFAULT"", ""spider_name"": ""plp_amazon_com_br""}";0;0;0;0;0;0;0;0
35;25322;181;430;;8;1;3.3333333333333335;2.2857142857142856;2.769230769230769;2.769230769230769;2.3733211036908783;2.8864096983528795
36;25322;181;430;;11;1;4.333333333333333;2.857142857142857;3.5384615384615383;3.5384615384615383;3.3986792152486625;4.125257747012899
14;25322;181;430;;0.6921348314606741;0.6829745596868885;0.6908673143541515;0.6921228947058219;0.7166460721144285;0.7515911273182992;0.007191177795845026;0.1646541867148548
10;25322;181;430;;0.30786516853932583;0.31702544031311153;0.3091326856458485;0.3078771052941781;0.28335392788557157;0.2484088726817008;0.007191177795845021;0.1646541867148548
11;25322;181;430;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br""}";3.051164865493774;3.018122911453247;3.0049995581309;2.9745607716696605;3.010940154393514;3.0169764700390043;0.03338364126445467;0.048386300282557734
11;25322;181;430;"{""percentile"": ""p50"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""plp_amazon_com_br""}";1.486875295639038;1.430239677429199;1.4439950784047444;1.4391133104051863;1.4445295810699463;1.439346676781064;0.012928215509472277;0.03433813597239975
6;25322;181;430;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_amazon_com_br""}";3.537217378616333;31.95287752151489;12.858053922653198;7.384354387010846;5.273664903640747;4.85613168988909;10.030081032976994;6.066239615407586
6;25322;181;430;"{""percentile"": ""p95"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""plp_amazon_com_br""}";1.768294811248779;1.61330509185791;1.6725005308787029;1.7529715129307337;1.7306972980499267;1.7381982462746757;0.09389957446749514;0.07827886330428424
34;25322;181;430;;27;1;11;6.571428571428571;8.23076923076923;8.23076923076923;10.237984495525096;11.536922974345297
12;25322;181;430;;0;0;0;0;0;0;0;0
13;25321;181;433;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogaraia_com_br""}";0;32;10.666666666666666;4.571428571428571;2.1333333333333333;1.391304347826087;11.197667395580243;6.525795839754337
13;25321;181;433;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogaraia_com_br""}";0;0;0;0;0;0;0;0
35;25321;181;433;;1;1;1;1;1;1;0;0
36;25321;181;433;;2;2;2;2;2;2;0;0
3;25321;181;433;;53;53;53;53;53;53;0;0
5;25321;181;433;;0;0;0;0;0;0;0;0
21;25321;181;433;;0;;;;;;;
14;25321;181;433;;0;0;0;0;0;0;0;0
10;25321;181;433;;1;1;1;1;1;1;0;0
11;25321;181;433;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogaraia_com_br""}";0.9690678119659424;1.884244441986084;1.2444159984588623;1.0585963726043701;1.0523439725240071;1.0560815645300823;0.3398314133869875;0.37279378890272075
11;25321;181;433;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogaraia_com_br""}";1.361002206802368;1.361661911010742;1.3614459832509356;1.3148462091173443;1.3133703549702962;1.2984218483879453;0.07695733323646126;0.07297909813534152
6;25321;181;433;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogaraia_com_br""}";2.468401670455933;2.768048524856567;2.5220311482747397;2.482691151755197;2.5359564940134685;2.55999319449715;0.18619589354194716;0.25479410250742535
6;25321;181;433;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogaraia_com_br""}";3.955835342407227;31.23812913894653;12.051210880279541;6.900459459849766;4.694436804453532;4.01828206153143;9.945193927115975;6.117343452475159
4;25321;181;433;;53;53;53;53;53;53;0;0
29;25321;181;433;;100;100;100;100;100;100;0;0
27;25321;181;433;;100;100;100;100;100;100;0;0
31;25321;181;433;;100;100;100;100;100;100;0;0
34;25321;181;433;;2;2;2;2;2;2;0;0
26;25321;181;433;;0;0;0;0;0;0;0;0
2;25321;181;433;;53;53;53;53;53;53;0;0
32;25321;181;433;;100;100;100;100;100;100;0;0
28;25321;181;433;;100;100;100;100;100;100;0;0
30;25321;181;433;;100;100;100;100;100;100;0;0
12;25321;181;433;;0;0;0;0;0;0;0;0
13;25320;181;435;"{""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_drogariasaopaulo_com_br""}";4.51;4.04;2.5833333333333335;1.1071428571428572;0.5166666666666667;0.33695652173913043;1.7527669088428997;1.0929474898186762
13;25320;181;435;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariasaopaulo_com_br""}";0;0;0;0;0;0;0;0
35;25320;181;435;;1;1;1;1;1;1;0;0
36;25320;181;435;;1;1;1;1;1;1;0;0
14;25320;181;435;;0;0;0;0;0;0;0;0
10;25320;181;435;;0.9976905311778291;0.9978858350951374;0.9980343709844243;0.9981727869022903;0.9982042271768801;0.998227036708064;0.0001681096030187013;0.0001102438442084619
11;25320;181;435;"{""percentile"": ""p50"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_drogariasaopaulo_com_br""}";1.046474933624268;1.031160354614258;1.0356374581654866;1.0305145127432687;1.056829865773519;1.0483936848847761;0.008556189685438618;0.05532423597524219
11;25320;181;435;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariasaopaulo_com_br""}";2.363209962844849;2.08069920539856;2.198460896809896;2.1874310289110452;2.2078638871510825;2.200330278147822;0.11319260758953319;0.1392798705508392
6;25320;181;435;"{""percentile"": ""p95"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_drogariasaopaulo_com_br""}";1.383470058441162;2.268975257873535;1.8642686208089192;1.5213432652609689;2.7083689212799067;2.388615732607634;0.37288221435331653;2.5755256784460676
6;25320;181;435;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariasaopaulo_com_br""}";3.900354623794556;32.39868974685669;13.054416735967001;7.8147908960069925;6.869337463378907;5.931580097778983;10.042243836506527;6.19249955808076
34;25320;181;435;;1;1;1;1;1;1;0;0
26;25320;181;435;;0;0;0;0;0;0;0;0
2;25320;181;435;;31;31;31;31;30.933333333333334;30.96551724137931;0;0.18246560765962694
32;25320;181;435;;100;100;100;100;100;100;0;0
28;25320;181;435;;100;100;100;100;100;100;0;0
30;25320;181;435;;100;100;100;100;100;100;0;0
12;25320;181;435;;0;0;0;0;0;0;0;0
18;25334;121;273;;100;100;99.97666666666667;99.97;99.97333333333333;99.98035714285713;0.040708019567927474;0.026115422763616895
19;25334;121;273;;122;142;152.66666666666666;160.71428571428572;165.13333333333333;148.5;18.31248041024236;32.781201058795006
9;25334;121;273;;0;0;0;0;0;0;0;0
20;25334;121;273;;100;100;100;100;100;100;0;0
8;25334;121;273;;0;0;0;0;0;0.0071428571428571435;0;0.025892241371988367
15;25334;121;273;;0;;;;;;;
7;25334;121;273;;0;0;0;0;0;0;0;0
3;25334;121;273;;661;981;631.6666666666666;2624;3325.2;3346.655172413793;1808.7691947841217;1156.770631926243
5;25334;121;273;;0;0;0;0;0;0;0;0
21;25334;121;273;;0;;;;;;;
4;25334;121;273;;1015;1841;2153;2576.8571428571427;2777.733333333333;2459.551724137931;770.415737224562;754.5242203195014
29;25334;121;273;;7.62;4.38;3.5399999999999996;1.8685714285714285;1.1786666666666668;22.178571428571427;2.044144449546618;40.65761444360574
27;25334;121;273;;100;100;100;100;100;100;0;0
31;25334;121;273;;7.62;4.38;3.5399999999999996;1.8685714285714285;1.1786666666666668;22.178571428571427;2.044144449546618;40.65761444360574
26;25334;121;273;;0;0;0;0;0;0;0;0
2;25334;121;273;;1024;1850;2164.3333333333335;2591.1428571428573;2792.0666666666666;2482.964285714286;774.1766923773979;768.8805165462901
32;25334;121;273;;100;100;100;100;100;100;0;0
28;25334;121;273;;100;100;100;100;100;100;0;0
30;25334;121;273;;100;100;100;100;100;100;0;0
12;25334;121;273;;0;0;0;0;0;0;0;0
18;25335;160;359;;73.65;72.62;73.78666666666668;73.80571428571429;74.74;75.06833333333333;0.7827580750663841;1.3950079649314633
19;25335;160;359;;1;1;1;1;1;1;0;0
9;25335;160;359;;0;0;0;0;0;0;0;0
20;25335;160;359;;0;0;0;0;0;0;0;0
8;25335;160;359;;0;0;0;0;0;0;0;0
15;25335;160;359;;0;;;;;;;
24;25335;160;359;;0;0;0;0;0;0;0;0
23;25335;160;359;;0;0;0;0;0;0;0;0
22;25335;160;359;;0;0;0;0;0;0;0;0
25;25335;160;359;;0;0;0;0;0;0;0;0
16;25335;160;359;;4.26;8.33;38.28;18.127142857142857;13.532666666666668;12.573333333333332;33.5491220725183;25.07709734221868
7;25335;160;359;;0;0;0;0;0;0;0;0
3;25335;160;359;;1120;1117;815.6666666666666;730.2857142857143;915.2666666666667;836.2413793103449;649.2991197736029;616.8279062055798
5;25335;160;359;;0;0;0;0;0;0;0;0
21;25335;160;359;;0;;;;;;;
4;25335;160;359;;463;515;512.3333333333334;496.2857142857143;477.3333333333333;396.55172413793105;15.068550842393435;159.48442496799547
29;25335;160;359;;100;100;100;100;100;100;0;0
27;25335;160;359;;100;100;100;100;100;100;0;0
31;25335;160;359;;100;100;100;100;100;100;0;0
26;25335;160;359;;0;0;0;0;0;0;0;0
2;25335;160;359;;513;557;556.3333333333334;541.8571428571429;516.5333333333333;508.44444444444446;14.67192237310602;36.58813138197537
32;25335;160;359;;100;100;100;100;100;100;0;0
28;25335;160;359;;100;100;100;100;100;100;0;0
30;25335;160;359;;100;100;100;100;100;100;0;0
12;25335;160;359;;0;0;0;0;0;0;0;0
18;25336;147;323;;87.5;87.01;87.29;87.95142857142856;88.25933333333333;88.38842105263159;0.5902887567339632;0.7495912089995574
19;25336;147;323;;2;2;2;2;2;2;0;0
9;25336;147;323;;0;0;0;0;0;0;0;0
